"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_21.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_21.py","31","32","31","46"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_2.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_2.py","33","29","33","31"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_30.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_30.py","33","38","33","40"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_36.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_36.py","25","15","25","27"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_40.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_40.py","25","15","25","32"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_6.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_6.py","33","29","33","35"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-Python-TaintedPath_10.py:1:26:1:32""]].","/Copilot_codeql-eg-Python-TaintedPath_10.py","20","17","20","58"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-Python-TaintedPath_16.py:1:26:1:32""]].","/Copilot_codeql-eg-Python-TaintedPath_16.py","24","27","24","44"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-Python-TaintedPath_19.py:1:26:1:32""]].","/Copilot_codeql-eg-Python-TaintedPath_19.py","22","17","22","25"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-Python-TaintedPath_30.py:1:26:1:32""]].","/Copilot_codeql-eg-Python-TaintedPath_30.py","26","23","26","31"
